2026-04-07 15:55:36 [restartedMain] INFO  c.retailstore.RetailStoreApplication - Starting RetailStoreApplication using Java 21.0.7 with PID 19448 (C:\Users\Keerthi.Samayam\IntelliJIDEA\ResumeAddedProject\retail-store\target\classes started by Keerthi.Samayam in C:\Users\Keerthi.Samayam\IntelliJIDEA\ResumeAddedProject\retail-store)
2026-04-07 21:26:11 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=truncateTempStockStep
2026-04-07 21:26:11 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=truncateTempStockStep read=0 write=0 skip=0
2026-04-07 21:26:11 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [truncateTempStockStep] executed in 182ms
2026-04-07 21:26:11 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [loadTempStockStep]
2026-04-07 21:26:11 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=loadTempStockStep
2026-04-07 21:26:11 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=loadTempStockStep read=9 write=9 skip=0
2026-04-07 21:26:11 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [loadTempStockStep] executed in 159ms
2026-04-07 21:26:11 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [stockMismatchStep]
2026-04-07 21:26:11 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=stockMismatchStep
2026-04-07 21:26:11 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=stockMismatchStep read=9 write=9 skip=0
2026-04-07 21:26:11 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [stockMismatchStep] executed in 165ms
2026-04-07 21:26:11 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [generateReportStep]
2026-04-07 21:26:11 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=generateReportStep
2026-04-07 21:26:16 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=generateReportStep read=0 write=0 skip=0
2026-04-07 21:26:16 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [generateReportStep] executed in 4s344ms
2026-04-07 21:26:16 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775577370946, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:26:16 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] completed with the following parameters: [{'runId_stockReconciliationJob':'{value=1775577370946, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 5s171ms
2026-04-07 21:26:16 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - stockReconciliationJob executed successfully!
2026-04-07 21:28:00 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=orderReportJob]] launched with the following parameters: [{'runId_orderReportJob':'{value=1775577480249, type=class java.lang.Long, identifying=true}'}]
2026-04-07 21:28:00 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=orderReportJob params={'runId_orderReportJob':'{value=1775577480249, type=class java.lang.Long, identifying=true}'}
2026-04-07 21:28:00 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [orderReportStep]
2026-04-07 21:28:00 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=orderReportStep
2026-04-07 21:28:08 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=orderReportStep read=0 write=0 skip=0
2026-04-07 21:28:08 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [orderReportStep] executed in 7s916ms
2026-04-07 21:28:09 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=orderReportJob params={'runId_orderReportJob':'{value=1775577480249, type=class java.lang.Long, identifying=true}'}
2026-04-07 21:28:09 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=orderReportJob]] completed with the following parameters: [{'runId_orderReportJob':'{value=1775577480249, type=class java.lang.Long, identifying=true}'}] and the following status: [COMPLETED] in 8s264ms
2026-04-07 21:28:09 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - orderReportJob executed successfully!
2026-04-07 21:28:09 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=productUploadJob]] launched with the following parameters: [{'runId_productUploadJob':'{value=1775577489317, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}]
2026-04-07 21:28:09 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=productUploadJob params={'runId_productUploadJob':'{value=1775577489317, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:28:09 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [productUploadStep]
2026-04-07 21:28:09 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=productUploadStep
2026-04-07 21:28:12 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=productUploadStep read=10 write=10 skip=0
2026-04-07 21:28:16 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [productUploadStep] executed in 7s330ms
2026-04-07 21:28:16 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=productUploadJob params={'runId_productUploadJob':'{value=1775577489317, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:28:16 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=productUploadJob]] completed with the following parameters: [{'runId_productUploadJob':'{value=1775577489317, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 7s423ms
2026-04-07 21:28:16 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - productUploadJob executed successfully!
2026-04-07 21:28:16 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] launched with the following parameters: [{'runId_stockReconciliationJob':'{value=1775577496927, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}]
2026-04-07 21:28:16 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775577496927, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:28:17 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [truncateTempStockStep]
2026-04-07 21:28:17 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=truncateTempStockStep
2026-04-07 21:28:17 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=truncateTempStockStep read=0 write=0 skip=0
2026-04-07 21:28:17 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [truncateTempStockStep] executed in 170ms
2026-04-07 21:28:17 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [loadTempStockStep]
2026-04-07 21:28:17 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=loadTempStockStep
2026-04-07 21:28:17 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=loadTempStockStep read=9 write=9 skip=0
2026-04-07 21:28:17 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [loadTempStockStep] executed in 443ms
2026-04-07 21:28:17 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [stockMismatchStep]
2026-04-07 21:28:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=stockMismatchStep
2026-04-07 21:28:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=stockMismatchStep read=9 write=9 skip=0
2026-04-07 21:28:18 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [stockMismatchStep] executed in 180ms
2026-04-07 21:28:18 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [generateReportStep]
2026-04-07 21:28:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=generateReportStep
2026-04-07 21:28:24 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=generateReportStep read=0 write=0 skip=0
2026-04-07 21:28:24 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [generateReportStep] executed in 5s915ms
2026-04-07 21:28:24 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775577496927, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:28:24 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] completed with the following parameters: [{'runId_stockReconciliationJob':'{value=1775577496927, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 7s247ms
2026-04-07 21:28:24 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - stockReconciliationJob executed successfully!
2026-04-07 21:30:00 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=orderReportJob]] launched with the following parameters: [{'runId_orderReportJob':'{value=1775577600015, type=class java.lang.Long, identifying=true}'}]
2026-04-07 21:30:00 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=orderReportJob params={'runId_orderReportJob':'{value=1775577600015, type=class java.lang.Long, identifying=true}'}
2026-04-07 21:30:00 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [orderReportStep]
2026-04-07 21:30:00 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=orderReportStep
2026-04-07 21:30:09 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=orderReportStep read=0 write=0 skip=0
2026-04-07 21:30:09 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [orderReportStep] executed in 9s44ms
2026-04-07 21:30:09 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=orderReportJob params={'runId_orderReportJob':'{value=1775577600015, type=class java.lang.Long, identifying=true}'}
2026-04-07 21:30:09 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=orderReportJob]] completed with the following parameters: [{'runId_orderReportJob':'{value=1775577600015, type=class java.lang.Long, identifying=true}'}] and the following status: [COMPLETED] in 9s129ms
2026-04-07 21:30:09 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - orderReportJob executed successfully!
2026-04-07 21:30:09 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=productUploadJob]] launched with the following parameters: [{'runId_productUploadJob':'{value=1775577609277, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}]
2026-04-07 21:30:09 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=productUploadJob params={'runId_productUploadJob':'{value=1775577609277, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:30:09 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [productUploadStep]
2026-04-07 21:30:09 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=productUploadStep
2026-04-07 21:30:10 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=productUploadStep read=10 write=10 skip=0
2026-04-07 21:30:17 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [productUploadStep] executed in 8s285ms
2026-04-07 21:30:17 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=productUploadJob params={'runId_productUploadJob':'{value=1775577609277, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:30:17 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=productUploadJob]] completed with the following parameters: [{'runId_productUploadJob':'{value=1775577609277, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 8s377ms
2026-04-07 21:30:17 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - productUploadJob executed successfully!
2026-04-07 21:30:18 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] launched with the following parameters: [{'runId_stockReconciliationJob':'{value=1775577617744, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}]
2026-04-07 21:30:18 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775577617744, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:30:18 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [truncateTempStockStep]
2026-04-07 21:30:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=truncateTempStockStep
2026-04-07 21:30:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=truncateTempStockStep read=0 write=0 skip=0
2026-04-07 21:30:18 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [truncateTempStockStep] executed in 110ms
2026-04-07 21:30:18 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [loadTempStockStep]
2026-04-07 21:30:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=loadTempStockStep
2026-04-07 21:30:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=loadTempStockStep read=9 write=9 skip=0
2026-04-07 21:30:18 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [loadTempStockStep] executed in 107ms
2026-04-07 21:30:18 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [stockMismatchStep]
2026-04-07 21:30:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=stockMismatchStep
2026-04-07 21:30:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=stockMismatchStep read=9 write=9 skip=0
2026-04-07 21:30:18 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [stockMismatchStep] executed in 147ms
2026-04-07 21:30:18 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [generateReportStep]
2026-04-07 21:30:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=generateReportStep
2026-04-07 21:30:26 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=generateReportStep read=0 write=0 skip=0
2026-04-07 21:30:26 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [generateReportStep] executed in 7s608ms
2026-04-07 21:30:26 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775577617744, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:30:26 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] completed with the following parameters: [{'runId_stockReconciliationJob':'{value=1775577617744, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 8s213ms
2026-04-07 21:30:26 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - stockReconciliationJob executed successfully!
2026-04-07 21:32:00 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=orderReportJob]] launched with the following parameters: [{'runId_orderReportJob':'{value=1775577720003, type=class java.lang.Long, identifying=true}'}]
2026-04-07 21:32:00 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=orderReportJob params={'runId_orderReportJob':'{value=1775577720003, type=class java.lang.Long, identifying=true}'}
2026-04-07 21:32:00 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [orderReportStep]
2026-04-07 21:32:00 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=orderReportStep
2026-04-07 21:32:08 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=orderReportStep read=0 write=0 skip=0
2026-04-07 21:32:08 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [orderReportStep] executed in 8s264ms
2026-04-07 21:32:08 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=orderReportJob params={'runId_orderReportJob':'{value=1775577720003, type=class java.lang.Long, identifying=true}'}
2026-04-07 21:32:08 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=orderReportJob]] completed with the following parameters: [{'runId_orderReportJob':'{value=1775577720003, type=class java.lang.Long, identifying=true}'}] and the following status: [COMPLETED] in 8s328ms
2026-04-07 21:32:08 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - orderReportJob executed successfully!
2026-04-07 21:32:08 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=productUploadJob]] launched with the following parameters: [{'runId_productUploadJob':'{value=1775577728481, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}]
2026-04-07 21:32:08 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=productUploadJob params={'runId_productUploadJob':'{value=1775577728481, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:32:08 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [productUploadStep]
2026-04-07 21:32:08 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=productUploadStep
2026-04-07 21:32:08 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=productUploadStep read=10 write=10 skip=0
2026-04-07 21:32:17 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [productUploadStep] executed in 8s762ms
2026-04-07 21:32:17 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=productUploadJob params={'runId_productUploadJob':'{value=1775577728481, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:32:17 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=productUploadJob]] completed with the following parameters: [{'runId_productUploadJob':'{value=1775577728481, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 8s818ms
2026-04-07 21:32:17 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - productUploadJob executed successfully!
2026-04-07 21:32:17 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] launched with the following parameters: [{'runId_stockReconciliationJob':'{value=1775577737365, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}]
2026-04-07 21:32:17 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775577737365, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:32:17 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [truncateTempStockStep]
2026-04-07 21:32:17 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=truncateTempStockStep
2026-04-07 21:32:17 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=truncateTempStockStep read=0 write=0 skip=0
2026-04-07 21:32:17 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [truncateTempStockStep] executed in 106ms
2026-04-07 21:32:17 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [loadTempStockStep]
2026-04-07 21:32:17 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=loadTempStockStep
2026-04-07 21:32:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=loadTempStockStep read=9 write=9 skip=0
2026-04-07 21:32:18 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [loadTempStockStep] executed in 391ms
2026-04-07 21:32:18 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [stockMismatchStep]
2026-04-07 21:32:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=stockMismatchStep
2026-04-07 21:32:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=stockMismatchStep read=9 write=9 skip=0
2026-04-07 21:32:18 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [stockMismatchStep] executed in 111ms
2026-04-07 21:32:18 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [generateReportStep]
2026-04-07 21:32:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=generateReportStep
2026-04-07 21:32:28 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=generateReportStep read=0 write=0 skip=0
2026-04-07 21:32:28 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [generateReportStep] executed in 10s625ms
2026-04-07 21:32:28 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775577737365, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:32:28 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] completed with the following parameters: [{'runId_stockReconciliationJob':'{value=1775577737365, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 11s490ms
2026-04-07 21:32:28 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - stockReconciliationJob executed successfully!
2026-04-07 21:34:00 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=orderReportJob]] launched with the following parameters: [{'runId_orderReportJob':'{value=1775577840041, type=class java.lang.Long, identifying=true}'}]
2026-04-07 21:34:00 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=orderReportJob params={'runId_orderReportJob':'{value=1775577840041, type=class java.lang.Long, identifying=true}'}
2026-04-07 21:34:00 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [orderReportStep]
2026-04-07 21:34:00 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=orderReportStep
2026-04-07 21:34:07 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=orderReportStep read=0 write=0 skip=0
2026-04-07 21:34:07 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [orderReportStep] executed in 6s992ms
2026-04-07 21:34:07 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=orderReportJob params={'runId_orderReportJob':'{value=1775577840041, type=class java.lang.Long, identifying=true}'}
2026-04-07 21:34:07 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=orderReportJob]] completed with the following parameters: [{'runId_orderReportJob':'{value=1775577840041, type=class java.lang.Long, identifying=true}'}] and the following status: [COMPLETED] in 7s98ms
2026-04-07 21:34:07 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - orderReportJob executed successfully!
2026-04-07 21:34:07 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=productUploadJob]] launched with the following parameters: [{'runId_productUploadJob':'{value=1775577847690, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}]
2026-04-07 21:34:07 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=productUploadJob params={'runId_productUploadJob':'{value=1775577847690, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:34:07 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [productUploadStep]
2026-04-07 21:34:07 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=productUploadStep
2026-04-07 21:34:08 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=productUploadStep read=10 write=10 skip=0
2026-04-07 21:34:15 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [productUploadStep] executed in 7s729ms
2026-04-07 21:34:15 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=productUploadJob params={'runId_productUploadJob':'{value=1775577847690, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:34:15 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=productUploadJob]] completed with the following parameters: [{'runId_productUploadJob':'{value=1775577847690, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 7s826ms
2026-04-07 21:34:15 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - productUploadJob executed successfully!
